,in_text,matched,similarity,first_letter_match,dmtph_match,inv_lvst_dist,jw_sim,match_score
155,American Legion Post 10,American Legion Post 1,0.9159096135970406,True,8.315280276641321e-07,1.0,1.0,0.85151547621291
156,Cooke County,Cook County,0.7161892205016323,True,0.7310585786300051,1.0,0.9833333333333333,0.8421276437744297
157,Route 100,Route 103,0.7139355951917384,True,0.7310585786300051,1.0,0.9851851851851852,0.8413317938424604
158,"HORRY COUNTY, SC",Horry County's,0.8798999076314468,True,0.00012339457598623172,1.0,1.0,0.8355247805668637
159,American Legion Post 333,American Legion Post 366,0.8000352464451337,True,0.7310585786300051,0.5,1.0,0.82568884049006
160,Fisher,Fishers,0.8599951708472657,True,0.00012339457598623172,1.0,0.980952380952381,0.8245618287686034
161,Middlebury,Middleburg,0.846627390294274,True,0.00012339457598623172,1.0,0.9933333333333333,0.8199962543429351
162,Veterans Park,Veterans Parkway,0.8203717406411288,True,0.7310585786300051,0.3333333333333333,1.0,0.8162087638364282
163,Intracoastal Waterway,Intercoastal Waterway,0.8021603937641741,True,0.7310585786300051,0.5,0.8902777777777777,0.8144419923849422
164,Highland,Highlands,0.8258239009532135,True,0.00012339457598623172,1.0,0.9925925925925926,0.8106679545534926
165,River Ridge,Riveria Ridge,0.7768666051784591,True,0.7310585786300051,0.5,0.9516317016317017,0.8100174112195048
166,Midland,Midlands,0.8219373268624206,True,0.00012339457598623172,1.0,0.9875,0.8083747446695188
167,Northwest Arkansas,Northeast Arkansas,0.7700062928915911,True,0.7310585786300051,0.5,0.9324618736383443,0.8048384026483014
168,State Route 209,State Route 28,0.7456537608453085,True,0.7310585786300051,0.5,1.0,0.8015192913345821
169,Times Square,Time Square,0.8093414490014896,True,0.00012339457598623172,1.0,0.9651515151515152,0.8002934117481622
170,"Rockville, MD","Rockville, MN",0.7726246183982013,True,0.00012339457598623172,1.0,1.0,0.7878468742409769
171,"OCONOMOWOC, Wis.","Oconomowoc, WI",0.8906672731720997,True,0.00012339457598623172,0.5,1.0,0.7847547208071539
172,LEXINGTON,Lexington,1.0000000000000004,False,0.9975273768433653,1.0,1.0,0.7775030418714852
173,Tampa,TAMPA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
174,Austin,AUSTIN,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
175,Germany,GERMANY,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
176,Saratoga,SARATOGA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
177,Europe,EUROPE,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
178,Jacksonville,JACKSONVILLE,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
179,DHAKA,DHaka,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
180,Virginia,VIRGINIA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
181,DHAKA,Dhaka,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
182,Hanover,HANOVER,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
183,Philadelphia,PHILADELPHIA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
184,Fayetteville,FAYETTEVILLE,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
185,Riga,RIGA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
186,Nebraska,NEBRASKA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
187,Armenia,ARMENIA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
188,Arizona,ARIZONA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
189,Fiji,FIJI,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
190,TURKEY,Turkey,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
191,Oregon,OREGON,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
192,Albany,ALBANY,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
193,Cuba,CUBA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
194,Wisconsin,WISCONSIN,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
195,Pennsylvania,PENNSYLVANIA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
196,CLEVELAND,Cleveland,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
197,Columbus,COLUMBUS,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
198,Jammu,JAMMU,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
199,Russia,RUSSIA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
200,Orlando,ORLANDO,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
201,BROOKLYN,Brooklyn,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
202,Montana,MONTANA,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
203,Powhatan,POWHATAN,1.0000000000000002,False,0.9975273768433653,1.0,1.0,0.7775030418714851
204,Korea,KOREA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
205,DUBLIN,Dublin,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
206,Atlanta,ATLANTA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
